web-scraper-order,web-scraper-start-url,Detail,Detail-href,Name,Image-src,Category,Ig_Follow,eng_rate,est_Reel_play,Avg_like,Avg_Comments,yt_subs,views(30 days),total_views,uplaods,yt_links,yt_links-href,insta_link,insta_link-href
"1708345837-469","https://goodcreator.co/instagram-influencers/travel-leisure/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/happyfravelling/IA_74220?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Sahib❤️Harsh-Couple Blogger","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/1229255006.jpg","Travel & Leisure","9,945","0.30%","550","26","4","","","","","","","","https://www.instagram.com/happyfravelling"
"1708345845-470","https://goodcreator.co/instagram-influencers/travel-leisure/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/thevagabondvibes/IA_76984?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","The Vagabond Vibes | ✈️&📚","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/8701499394.jpg","Travel & Leisure","9,950","0.34%","14,113","29","3","","","","","","","","https://www.instagram.com/thevagabondvibes"
"1708345854-471","https://goodcreator.co/instagram-influencers/travel-leisure/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/hungrytrippers/IA_74050?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Sharanya & Nikhilesh","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/7859713160.jpg","Travel & Leisure","9,956","0.75%","2,242","71","3","","","","","","","","https://www.instagram.com/hungrytrippers"
"1708345863-472","https://goodcreator.co/instagram-influencers/travel-leisure/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/onethoughtaway_/IA_70148?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Kavish Satankar","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/38487429584.jpg","Travel & Leisure","9,966","0.37%","546","35","1","","","","","","","","https://www.instagram.com/onethoughtaway_"
"1708345882-473","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/saurabh666/IA_88746?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","𝐒𝐚𝐮𝐫𝐚𝐛𝐡 𝐍𝐚𝐠𝐚𝐫","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/5813605441.jpg","Sports","6,157","5.72%","1,608","347","5","","","","","","","","https://www.instagram.com/saurabh666"
"1708345890-474","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/_cricket_opinions_/IA_1723480?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Cricket Opinions","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/47383395318.jpg","Sports","6,272","12.31%","NaN","747","25","","","","","","","","https://www.instagram.com/_cricket_opinions_"
"1708345898-475","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/_btwitsharshitt/IA_1723488?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Harshit Kumawat","","Sports","6,276","0.05%","1,149","3","NaN","","","","","","","","https://www.instagram.com/_btwitsharshitt"
"1708345907-476","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/indiangymnastics/IA_1723487?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Indian Gymnastics","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/2957186586.jpg","Sports","6,327","6.40%","NaN","402","1","6,660","4,865","1,909,815","450","","https://www.youtube.com/channel/UCL4N5r7t4u6c0jD7pYZTiAw","","https://www.instagram.com/indiangymnastics"
"1708345915-477","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/sachitha_appanna/IA_126068?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Sachitha Appanna","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/2234576029.jpg","Sports","6,336","6.01%","629","373","7","","","","","","","","https://www.instagram.com/sachitha_appanna"
"1708345924-478","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/keralaolympic/IA_1723437?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Kerala Olympic Association","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/21414146601.jpg","Sports","6,433","1.60%","8,178","102","0","","","","","","","","https://www.instagram.com/keralaolympic"
"1708345933-479","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/3dxchetan/IA_1869311?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Chetan Sharma 🦅","","Sports","6,436","21.72%","15,132","1,331","66","","","","","","","","https://www.instagram.com/3dxchetan"
"1708345941-480","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/akram_shaikh54/IA_1723485?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Akram Shaikh Azmi","","Sports","6,466","12.07%","4,406","752","28","","","","","","","","https://www.instagram.com/akram_shaikh54"
"1708345949-481","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/24liveevents/IA_1723454?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","24live events","","Sports","6,518","5.81%","4,475","377","1","","","","","","","","https://www.instagram.com/24liveevents"
"1708345958-482","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/vikas_manda96/IA_1723484?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","विकास मंडा (मीडिया प्रभारी)","","Sports","6,545","2.20%","1,379","136","8","","","","","","","","https://www.instagram.com/vikas_manda96"
"1708345967-483","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/safalfuture/IA_83978?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Safal Future||Cricket Academy||Mentoring,Training,Coaching","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/6811449922.jpg","Sports","6,603","14.04%","10,736","914","13","302,000","23,489","16,903,336","97","","https://www.youtube.com/channel/UC4QUDvcrOchXaAHd5pxeViQ","","https://www.instagram.com/safalfuture"
"1708345975-484","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/badshah_prediction_dubai/IA_1723475?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","WORLD CUP PREDICTION 💯👑","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/44013487599.jpg","Sports","6,775","2.31%","1,471","155","1","","","","","","","","https://www.instagram.com/badshah_prediction_dubai"
"1708345983-485","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/dailydiarynewsinsta/IA_1723473?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Daily DiaryNews","","Sports","6,807","0.06%","61","4","0","","","","","","","","https://www.instagram.com/dailydiarynewsinsta"
"1708345992-486","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/sportzcraazy/IA_1723428?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","SportzCraazy","","Sports","6,855","0.32%","939","22","0","","","","","","","","https://www.instagram.com/sportzcraazy"
"1708346000-487","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/its_ishista18/IA_87285?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Ishika Gupta","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/4684967190.jpg","Sports","7,076","8.58%","5,692","589","17","","","","","","","","https://www.instagram.com/its_ishista18"
"1708346009-488","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/its_all_about_aussies_/IA_1723481?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","❤Cause Aussies Are The Best ❤","","Sports","7,098","3.55%","14,895","250","2","","","","","","","","https://www.instagram.com/its_all_about_aussies_"
"1708346017-489","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/delightfulcricket/IA_1723492?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Delightful Cricket","","Sports","7,169","3.27%","1,192","234","0","","","","","","","","https://www.instagram.com/delightfulcricket"
"1708346026-490","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/footytraveller/IA_1723477?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","The Footy Traveller","","Sports","7,272","2.22%","3,099","158","3","","","","","","","","https://www.instagram.com/footytraveller"
"1708346035-491","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/parthvaghani03/IA_1354298?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Parth Vaghani","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/1207599280.jpg","Sports","7,306","7.93%","5,633","575","4","","","","","","","","https://www.instagram.com/parthvaghani03"
"1708346043-492","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/dls4ezy_yt_official/IA_1723474?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","DLS4Ezy","","Sports","7,319","4.68%","4,568","332","10","","","","","","","","https://www.instagram.com/dls4ezy_yt_official"
"1708346051-493","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/studiosportsproductions/IA_1723462?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Studio Sports YouTube","","Sports","7,339","8.81%","6,266","634","12","","","","","","","","https://www.instagram.com/studiosportsproductions"
"1708346060-494","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/sportsaddictor/IA_1723435?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Sports Addictor","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/50644282350.jpg","Sports","7,423","9.43%","16,687","695","4","","","","","","","","https://www.instagram.com/sportsaddictor"
"1708346068-495","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/ubaindia/IA_1723468?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","UBA Pro Basketball League","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/2953669670.jpg","Sports","7,615","19.28%","NaN","1,458","9","5,920","1,384","1,315,276","316","","https://www.youtube.com/channel/UC872_ZhPtFxDm3jxD1n-xOQ","","https://www.instagram.com/ubaindia"
"1708346077-496","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/gillycricket/IA_1410397?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Gilly Cricket","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/45849039366.jpg","Sports","7,769","7.80%","4,506","599","6","","","","","","","","https://www.instagram.com/gillycricket"
"1708346086-497","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/azharpunjabi/IA_82029?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Azhar Punjabi","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/532737798.jpg","Sports","7,796","0.89%","1,151","67","2","","","","","","","","https://www.instagram.com/azharpunjabi"
"1708346094-498","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/cricmesh/IA_1723472?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Cricmesh","","Sports","7,954","0.11%","1,937","8","NaN","","","","","","","","https://www.instagram.com/cricmesh"
"1708346103-499","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/the_cliff_juggler/IA_79038?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Ankush Thakur⚽","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/1920697772.jpg","Sports","7,962","2.71%","2,957","210","5","","","","","","","","https://www.instagram.com/the_cliff_juggler"
"1708346111-500","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/iplt20matches/IA_1723470?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","IPLT20MATCHES","https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/7427656982.jpg","Sports","8,013","0.54%","1,594","43","0","","","","","","","","https://www.instagram.com/iplt20matches"
"1708346120-501","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/nostalgiccricket/IA_1723466?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Nostalgic Cricket","","Sports","8,105","4.17%","3,524","334","3","","","","","","","","https://www.instagram.com/nostalgiccricket"
"1708346128-502","https://goodcreator.co/instagram-influencers/sports/under-10k-followers?sourcePage=Creator%20listing%20page&sourceCTA=Filters","Details","https://goodcreator.co/influencer/diayamondoyt/IA_1717608?sourceCTA=Details%20option&soucePage=Creator%20listing%20page","Diaya Mondo YT","","Sports","8,175","0.11%","4,577","8","0","10,700","39","1,094,730","233","","https://www.youtube.com/channel/UCvdREC_9iImTCliRrrbeOwQ","","https://www.instagram.com/diayamondoyt"
